shipment_id,order_id,carrier,tracking_number,shipped_date,delivered_date,destination,shipping_address,shipping_cost,weight,status,address_validated
536,811,FedEx,7cc104d6-b51a-4ea2-a,2025-11-02,,Houston,"91 Oak Ave, Los Angeles, CA 55039",31.11,0.41,in-transit,TRUE
537,812,USPS,00050034-34e3-4a52-9,2025-06-17,2025-06-21,Chicago,"469 Oak Ave, Dallas, TX 65296",26.02,8.52,delivered,TRUE
538,813,DHL,3b28a8af-a33d-4f4a-8,2025-10-06,2025-10-10,Chicago,"61 Pine Rd, Chicago, IL 59689",34.72,5.33,delivered,FALSE
539,815,USPS,ec7341c9-c250-4dad-9,2025-06-23,2025-06-25,Dallas,"837 Broadway, San Diego, CA 22833",42.96,5.18,delivered,TRUE
540,816,UPS,3a05dd3d-052e-4dfd-8,2025-06-01,,Dallas,"803 Random Rd, Dallas",6.22,6.29,in-transit,TRUE
541,817,FedEx,34e123ce-1c12-48f7-a,2025-07-22,2025-07-26,San Antonio,"410 Broadway, San Jose, CA 14244",40.29,9.76,delivered,TRUE
542,818,USPS,cf111504-9963-4ff0-9,2025-09-03,2025-09-06,New York,"689 Oak Ave, San Jose, CA 55851",7.92,2.82,delivered,FALSE
543,821,FedEx,272e1ee6-2aa1-4305-a,2025-05-27,,San Diego,"775 Broadway, San Diego, CA 58971",20.51,6.15,in-transit,TRUE
544,822,USPS,1b323126-5498-47ed-8,2025-05-11,2025-05-18,Phoenix,"633 Market St, San Jose, CA 14910",15.57,3.94,delivered,TRUE
545,823,UPS,428486de-9b6e-4d67-b,2025-07-17,,San Antonio,"975 Pine Rd, New York, NY 49139",37.21,4.98,in-transit,TRUE
546,824,DHL,8d8b031c-d4bd-4243-9,2025-07-07,2025-07-12,San Diego,"323 Pine Rd, Phoenix, AZ 40217",11.41,1.77,delivered,TRUE
547,825,UPS,450e85d6-8a66-4008-a,2025-10-25,,San Antonio,"757 Random Rd, San Antonio",39.03,3.37,in-transit,TRUE
548,826,DHL,9c3e4091-eaed-4697-8,2025-11-02,2025-11-03,New York,"161 Random Rd, New York",5.5,4.71,delivered,TRUE
549,827,DHL,ea021b5b-724c-4ff8-9,2025-08-24,2025-08-31,San Diego,"463 Market St, Phoenix, AZ 73656",41.22,9.84,delivered,TRUE
550,828,FedEx,1b82a3eb-680e-41b1-a,2025-10-06,2025-10-12,San Antonio,"720 Random Rd, San Antonio",43.54,6.98,delivered,TRUE
551,829,USPS,df7445ca-ab18-4639-a,2025-07-03,,Phoenix,"235 Market St, New York, NY 88554",15.81,5.63,in-transit,TRUE
552,830,DHL,c35507f2-d683-4a06-8,2025-08-19,2025-08-20,Los Angeles,"66 Pine Rd, Chicago, IL 14813",28.21,8.75,delivered,TRUE
553,831,UPS,f639d2b0-7a37-439d-8,2025-10-12,2025-10-13,San Diego,"360 Random Rd, San Diego",7.46,4.14,delivered,TRUE
554,832,UPS,276144f3-7875-49e7-b,2025-09-10,,San Jose,"444 Broadway, Dallas, TX 59712",47.79,3.79,in-transit,TRUE
555,833,FedEx,fa9b3750-bab6-4578-a,2025-10-07,2025-10-12,Houston,"529 Oak Ave, New York, NY 82154",43.92,8.69,delivered,TRUE
556,834,FedEx,28adf59e-2ba2-4ef1-b,2025-11-02,,San Antonio,"356 Random Rd, San Antonio",14.55,1.45,in-transit,TRUE
557,836,USPS,e61a4639-e2f8-4d05-9,2025-11-02,2025-11-07,San Jose,"929 Oak Ave, San Jose, CA 73993",17.58,1.02,delivered,TRUE
558,837,USPS,d657cdac-3e3f-4a95-9,2025-08-09,,San Jose,"497 Broadway, Chicago, IL 88618",34.52,9.12,in-transit,TRUE
559,839,UPS,07a57de6-1681-404a-b,2025-06-04,2025-06-06,Houston,"55 Main St, New York, NY 42053",15.73,0.98,delivered,TRUE
560,840,DHL,90f5e586-403f-466f-8,2025-09-24,2025-09-29,New York,"556 Pine Rd, Dallas, TX 73782",5.6,7.43,delivered,TRUE
561,841,UPS,5175c238-80a6-4f35-b,2025-08-17,2025-08-22,Philadelphia,"632 Oak Ave, Philadelphia, PA 18609",5.59,4.43,delivered,TRUE
562,842,FedEx,5afc11a8-91e5-4264-9,2025-09-30,2025-10-01,Los Angeles,"791 Market St, Phoenix, AZ 94108",28.35,4.95,delivered,FALSE
563,843,UPS,c877d48f-7946-4d3f-9,2025-06-28,2025-07-03,Los Angeles,"194 Broadway, Los Angeles, CA 81618",25.4,2.07,delivered,FALSE
564,845,FedEx,5f490247-c683-45b1-9,2025-10-03,2025-10-08,San Jose,"146 Market St, Dallas, TX 19808",42.48,1.62,delivered,TRUE
565,846,DHL,1e2fe887-417e-471f-8,2025-09-27,2025-10-02,San Diego,"372 Oak Ave, Chicago, IL 34530",11.07,5.85,delivered,TRUE
566,847,USPS,a3d16500-4e4d-4e93-8,2025-06-10,2025-06-17,Chicago,"281 Market St, Houston, TX 27154",7.54,1.62,delivered,TRUE
567,848,DHL,b9ebd8b1-eaef-4f4c-b,2025-06-07,,Philadelphia,"717 Oak Ave, Los Angeles, CA 17869",43.9,5.68,in-transit,TRUE
568,852,FedEx,cd72caee-700c-4e1b-9,2025-06-25,2025-06-30,Los Angeles,"377 Market St, New York, NY 23432",34.37,0.72,delivered,TRUE
569,853,DHL,37248403-3653-4b68-b,2025-09-15,2025-09-18,Dallas,"882 Market St, San Jose, CA 55054",19.67,6.21,delivered,TRUE
570,854,USPS,400669e9-78ec-4a40-9,2025-05-22,,Phoenix,"469 Oak Ave, Dallas, TX 65296",48.26,6.02,in-transit,TRUE
571,855,USPS,d32a1627-ea52-4b99-8,2025-05-30,2025-06-06,San Antonio,"900 Oak Ave, Philadelphia, PA 41300",49.55,4.7,delivered,TRUE
572,856,USPS,5c5105eb-3f67-4656-8,2025-06-01,2025-06-05,New York,"707 Oak Ave, Philadelphia, PA 13336",16.41,4.68,delivered,TRUE
573,857,DHL,74acfc48-64d0-4744-8,2025-10-22,,Philadelphia,"127 Oak Ave, Houston, TX 97946",22.13,2.41,in-transit,TRUE
574,861,USPS,ba058fec-c4e5-499b-b,2025-06-13,,New York,"348 Pine Rd, Houston, TX 98142",22.66,0.27,in-transit,TRUE
575,863,UPS,4d274f85-d7ef-40a8-9,2025-07-29,2025-08-01,San Antonio,"467 Main St, Philadelphia, PA 44761",21.23,8.62,delivered,TRUE
576,864,USPS,6370c0d2-4d64-4a4d-8,2025-08-01,,Houston,"815 Pine Rd, New York, NY 41925",7.37,4.07,in-transit,TRUE
577,865,USPS,c704d8e4-3268-4a3a-a,2025-05-08,2025-05-12,New York,"994 Market St, Philadelphia, PA 99337",6.31,3.62,delivered,FALSE
578,867,USPS,82cf9007-6b38-4f7e-a,2025-06-05,2025-06-12,Philadelphia,"29 Market St, San Antonio, TX 20205",36.33,4.4,delivered,TRUE
579,868,DHL,7f80ed79-8e0f-40bf-a,2025-07-26,2025-07-31,Houston,"792 Oak Ave, New York, NY 85457",30.78,9.68,delivered,TRUE
580,869,DHL,778d26b6-09c8-4b18-b,2025-10-21,2025-10-26,Phoenix,"284 Market St, New York, NY 98299",16.99,4.72,delivered,TRUE
581,873,FedEx,f0dcb448-7be0-4ebd-9,2025-08-11,2025-08-16,New York,"94 Pine Rd, Los Angeles, CA 30214",19.65,1.69,delivered,TRUE
582,875,DHL,38f6627a-2c48-431f-b,2025-10-28,2025-11-04,San Jose,"769 Market St, Chicago, IL 82309",41.36,0.38,delivered,TRUE
583,877,USPS,594e0641-039e-456a-8,2025-10-01,2025-10-05,San Antonio,"433 Main St, San Diego, CA 34586",27.37,9.11,delivered,TRUE
584,878,USPS,7a3920c4-2f1e-4f33-8,2025-09-01,,Chicago,"651 Oak Ave, Phoenix, AZ 25408",35.4,2.43,in-transit,TRUE
585,879,UPS,fd7e4061-136e-46d7-b,2025-07-27,2025-08-03,San Jose,"487 Main St, San Diego, CA 71537",10.88,6.55,delivered,TRUE
586,880,DHL,2a76e4ff-b955-498b-b,2025-10-29,2025-10-31,San Diego,"506 Oak Ave, New York, NY 35575",13.65,6.4,delivered,TRUE
587,881,FedEx,065276be-13c9-463f-9,2025-07-19,2025-07-21,Houston,"17 Random Rd, Houston",9.4,2.78,delivered,TRUE
588,886,UPS,40e44193-25f0-4837-b,2025-05-26,2025-05-30,Dallas,"295 Broadway, Houston, TX 49124",14.33,3.98,delivered,TRUE
589,889,DHL,d5bd44c8-8e61-4f3f-8,2025-05-18,,Chicago,"237 Market St, Los Angeles, CA 47982",16.89,1.7,in-transit,TRUE
590,890,DHL,2c0678ac-c3fc-45bc-b,2025-09-15,2025-09-19,Dallas,"249 Broadway, San Diego, CA 41348",23.63,5.41,delivered,TRUE
591,891,UPS,f3adf8b8-f665-4e96-9,2025-05-31,2025-06-03,Dallas,"281 Market St, San Antonio, TX 47388",6.41,7.21,delivered,TRUE
592,893,FedEx,5a8e962c-6a7f-40b2-9,2025-07-12,,Philadelphia,"24 Pine Rd, Phoenix, AZ 24585",29.5,3.41,in-transit,TRUE
593,895,USPS,51f06298-9d63-430c-9,2025-10-05,2025-10-06,Los Angeles,"459 Broadway, San Diego, CA 78517",17.13,6.91,delivered,TRUE
594,896,DHL,b2f21c56-ce5a-4209-b,2025-07-14,,Philadelphia,"792 Broadway, San Diego, CA 46663",29.32,5.69,in-transit,FALSE
595,898,USPS,e115955f-8a6b-4cf1-b,2025-09-10,2025-09-14,San Jose,"535 Oak Ave, Philadelphia, PA 14081",32.87,7.3,delivered,TRUE
596,899,UPS,28faaa2f-fa28-439e-9,2025-07-15,2025-07-20,Dallas,"177 Market St, New York, NY 55443",20.64,7.63,delivered,TRUE
597,900,USPS,7904f9af-9ea9-49ef-9,2025-07-12,2025-07-19,Los Angeles,"244 Oak Ave, Phoenix, AZ 47247",17.2,4.18,delivered,TRUE
598,904,USPS,6b688e4f-384d-4991-b,2025-08-21,,San Jose,"372 Oak Ave, Chicago, IL 34530",16.36,4.65,in-transit,FALSE
599,906,USPS,33d93844-b8d6-4310-b,2025-10-19,2025-10-26,San Antonio,"620 Main St, San Jose, CA 16895",23.68,1.59,delivered,TRUE
600,907,USPS,24e66f1f-3bd6-4de8-a,2025-05-14,,Dallas,"171 Market St, New York, NY 64476",18.07,7.88,in-transit,TRUE
601,909,FedEx,f0f96fe3-a963-493a-b,2025-06-24,2025-07-01,San Antonio,"873 Broadway, Phoenix, AZ 51144",27.39,8.07,delivered,TRUE
602,911,USPS,04ebbf68-35db-492d-9,2025-08-29,,San Jose,"214 Broadway, San Antonio, TX 42656",32.82,0.65,in-transit,TRUE
603,912,FedEx,d8f331dc-77d8-4779-8,2025-10-11,2025-10-14,Chicago,"171 Pine Rd, Philadelphia, PA 23487",45.23,5.7,delivered,TRUE
604,915,DHL,e64936dc-a17b-48c3-a,2025-09-22,,Chicago,"828 Oak Ave, San Jose, CA 30758",24.31,2.84,in-transit,TRUE
605,917,DHL,6e8aced5-a85a-4800-b,2025-08-08,2025-08-14,Los Angeles,"863 Main St, Dallas, TX 49829",9.35,3.97,delivered,TRUE
606,922,DHL,bd873c5c-299f-4a40-8,2025-09-15,,Houston,"633 Pine Rd, San Antonio, TX 44034",14.81,3.48,in-transit,TRUE
607,924,FedEx,ff942756-9174-4cd8-8,2025-09-01,2025-09-04,Houston,"904 Main St, Chicago, IL 36486",8.9,3.74,delivered,TRUE
608,925,USPS,1fc419af-f195-473f-b,2025-08-29,2025-09-04,Houston,"984 Pine Rd, New York, NY 39389",24.39,8.19,delivered,TRUE
609,928,DHL,cf02ea9b-3479-4183-b,2025-09-30,2025-10-01,Chicago,"247 Pine Rd, New York, NY 47056",27.8,4.85,delivered,TRUE
610,930,FedEx,7465b3d2-1c66-4d83-a,2025-06-05,2025-06-12,San Jose,"268 Oak Ave, Houston, TX 65460",25.05,7.53,delivered,TRUE
611,931,DHL,77a5b325-8ec7-4e3e-a,2025-10-27,2025-11-03,Los Angeles,"301 Main St, Los Angeles, CA 31012",39.36,0.95,delivered,TRUE
612,932,FedEx,69185fa4-9ddd-4af3-8,2025-06-24,2025-06-28,Dallas,"183 Pine Rd, Phoenix, AZ 90769",44.65,3.59,delivered,TRUE
613,933,FedEx,732bc046-459b-416f-8,2025-10-03,2025-10-08,Phoenix,"418 Pine Rd, Phoenix, AZ 67422",10.41,6.42,delivered,TRUE
614,934,USPS,390d71d1-5060-4e16-8,2025-08-26,2025-09-01,San Diego,"127 Broadway, San Antonio, TX 39466",5.68,4.58,delivered,TRUE
615,935,FedEx,309615cb-196b-49dd-8,2025-05-09,2025-05-16,San Diego,"399 Pine Rd, San Jose, CA 67700",32.45,1.68,delivered,TRUE
616,936,USPS,5282aef5-3763-49e1-9,2025-08-24,,San Diego,"459 Broadway, San Diego, CA 78517",23.33,4.51,in-transit,TRUE
617,937,DHL,cb9aad83-e6f3-4930-9,2025-08-16,2025-08-23,New York,"415 Pine Rd, New York, NY 40689",10.61,9.0,delivered,TRUE
618,938,UPS,859d60fd-8601-49f4-a,2025-11-01,2025-11-03,Philadelphia,"898 Broadway, Philadelphia, PA 36077",8.88,0.57,delivered,TRUE
619,941,FedEx,94a6127c-a8e8-47a6-8,2025-10-12,2025-10-15,Los Angeles,"205 Broadway, San Antonio, TX 76616",18.02,3.82,delivered,TRUE
620,944,FedEx,54ddd293-3862-4e59-9,2025-10-20,,San Antonio,"110 Main St, San Antonio, TX 68153",19.01,2.66,in-transit,TRUE
621,945,DHL,492d1cd9-6f01-4d81-b,2025-07-13,2025-07-20,Los Angeles,"501 Pine Rd, Philadelphia, PA 83464",7.16,8.35,delivered,TRUE
622,946,UPS,65c16f89-255b-4cca-9,2025-06-13,,San Jose,"941 Random Rd, San Jose",18.69,3.39,in-transit,TRUE
623,949,FedEx,e2809380-cd2a-43d1-8,2025-08-18,,Philadelphia,"523 Pine Rd, Houston, TX 18127",5.9,8.23,in-transit,TRUE
624,950,DHL,640e6a9b-863f-432e-9,2025-06-02,,Phoenix,"226 Broadway, Houston, TX 72324",47.34,1.27,in-transit,TRUE
625,951,USPS,ded07476-9e2f-4dc1-8,2025-07-25,,Los Angeles,"569 Broadway, San Jose, CA 35751",44.65,2.43,in-transit,TRUE
626,952,UPS,4f8ffd53-361d-4f44-9,2025-06-01,2025-06-06,Phoenix,"904 Main St, Chicago, IL 36486",37.57,1.07,delivered,TRUE
627,954,UPS,928d406f-2bcb-441a-8,2025-06-15,2025-06-19,Dallas,"621 Oak Ave, Phoenix, AZ 10946",5.7,0.26,delivered,TRUE
628,955,USPS,a8ba70c6-1357-47fa-b,2025-08-22,2025-08-26,Los Angeles,"121 Broadway, New York, NY 66959",45.66,1.2,delivered,TRUE
629,956,USPS,19271708-406f-497e-a,2025-07-04,,Phoenix,"933 Broadway, Chicago, IL 80685",19.71,7.79,in-transit,TRUE
630,958,UPS,c89d3ebc-2d7a-4f27-8,2025-09-24,2025-09-26,San Antonio,"600 Main St, Phoenix, AZ 32962",48.01,4.78,delivered,TRUE
631,959,UPS,515b12d1-fd3e-4966-8,2025-10-29,2025-11-04,Los Angeles,"795 Pine Rd, Phoenix, AZ 31992",29.08,2.56,delivered,TRUE
632,963,USPS,fcc9efde-d278-4c21-8,2025-10-19,2025-10-20,San Antonio,"59 Market St, New York, NY 67438",28.83,8.6,delivered,TRUE
633,964,UPS,3ac3a4ac-8377-4718-a,2025-09-05,2025-09-07,New York,"462 Main St, Dallas, TX 99167",25.51,0.37,delivered,TRUE
634,966,USPS,e8e6f988-d051-49cc-9,2025-10-02,2025-10-06,Phoenix,"681 Market St, Houston, TX 61856",20.32,2.51,delivered,TRUE
635,967,USPS,d9e04632-d62e-469f-9,2025-07-21,2025-07-27,New York,"123 Market St, Los Angeles, CA 88215",21.09,7.29,delivered,TRUE
636,970,UPS,c45aeb31-9c3f-4cb6-8,2025-09-11,2025-09-12,Dallas,"533 Pine Rd, Houston, TX 97096",42.74,4.9,delivered,TRUE
637,971,DHL,a47d8d76-dd63-41ee-b,2025-07-09,2025-07-11,San Diego,"706 Broadway, Houston, TX 20730",15.76,9.95,delivered,TRUE
638,973,DHL,f2d0213d-3658-4994-9,2025-07-24,2025-07-26,Chicago,"221 Random Rd, Chicago",14.99,4.38,delivered,TRUE
639,975,FedEx,d0d55b92-1584-40f9-a,2025-06-20,2025-06-23,Houston,"301 Main St, Los Angeles, CA 31012",46.26,3.98,delivered,FALSE
640,976,USPS,2c4ee163-8f2d-49f0-8,2025-06-25,,New York,"663 Market St, Dallas, TX 98063",25.89,3.7,in-transit,TRUE
641,978,USPS,be82e63d-620a-4753-9,2025-10-03,2025-10-05,San Antonio,"777 Oak Ave, San Jose, CA 41029",16.71,2.22,delivered,TRUE
642,979,FedEx,de3ea487-c4f2-40c0-b,2025-07-16,2025-07-23,Philadelphia,"640 Market St, San Antonio, TX 38474",48.26,5.72,delivered,TRUE
643,980,USPS,b12e3294-3b38-4058-b,2025-05-22,,Phoenix,"873 Random Rd, Phoenix",9.34,6.84,in-transit,TRUE
644,982,USPS,1c65e3fc-8625-48a4-8,2025-10-26,,San Jose,"454 Random Rd, San Jose",11.53,0.78,in-transit,TRUE
645,986,DHL,941ec1a3-5be0-4869-a,2025-10-28,2025-11-03,New York,"885 Oak Ave, Los Angeles, CA 23238",12.04,2.7,delivered,FALSE
646,987,USPS,13d49e3b-e2b2-4324-a,2025-05-19,,Los Angeles,"482 Pine Rd, Houston, TX 70236",34.46,2.58,in-transit,TRUE
647,990,UPS,708a0539-fea8-4801-8,2025-09-18,,Phoenix,"415 Pine Rd, New York, NY 40689",40.6,6.16,in-transit,TRUE
648,991,DHL,561343f6-dc4b-41c0-9,2025-08-07,,Houston,"683 Market St, San Jose, CA 19120",21.52,3.24,in-transit,FALSE
649,992,USPS,23d28ff2-9f7a-4a88-a,2025-06-22,2025-06-29,Chicago,"704 Market St, Dallas, TX 47243",46.59,8.88,delivered,TRUE
650,993,FedEx,f52a5d94-3d7e-464a-9,2025-06-25,2025-06-26,San Antonio,"356 Main St, Los Angeles, CA 87110",29.3,6.53,delivered,TRUE
651,994,USPS,2ce2c6e5-3a8f-4fce-a,2025-06-04,2025-06-06,Dallas,"394 Oak Ave, New York, NY 51405",14.16,8.54,delivered,TRUE
652,998,USPS,ddf76364-970d-4fbb-9,2025-09-25,2025-09-27,Dallas,"194 Broadway, Los Angeles, CA 81618",46.57,3.15,delivered,TRUE
653,999,FedEx,0a5e1d93-c3cd-4a6c-8,2025-10-31,,San Jose,"99 Pine Rd, San Antonio, TX 96772",12.0,0.83,in-transit,TRUE
654,1000,FedEx,4d215623-a44a-4f27-8,2025-06-22,,San Diego,"339 Random Rd, San Diego",31.84,6.3,in-transit,TRUE
655,1003,UPS,24359ac4-697e-4986-8,2025-07-31,2025-08-03,Philadelphia,"204 Main St, San Antonio, TX 22704",12.31,8.49,delivered,TRUE
656,1005,USPS,4efbdf7f-7604-4d6b-b,2025-09-12,,San Jose,"137 Pine Rd, Phoenix, AZ 67272",49.79,2.18,in-transit,TRUE
657,1006,USPS,2492b87e-9c36-449c-8,2025-08-08,2025-08-12,San Antonio,"236 Main St, San Jose, CA 93283",39.76,0.77,delivered,TRUE
658,1008,FedEx,be62ab15-753d-49cd-9,2025-10-23,2025-10-24,Chicago,"975 Pine Rd, New York, NY 49139",33.23,2.6,delivered,TRUE
659,1009,USPS,186dd163-b012-4cb4-8,2025-11-06,2025-11-12,Dallas,"514 Random Rd, Dallas",40.37,6.48,delivered,TRUE
660,1012,USPS,9f90dccd-8e75-473a-9,2025-08-08,2025-08-10,Los Angeles,"392 Market St, Los Angeles, CA 70161",17.93,5.21,delivered,TRUE
661,1013,DHL,07439c58-18ab-472d-9,2025-06-08,2025-06-11,Philadelphia,"189 Main St, Chicago, IL 89887",17.98,5.16,delivered,TRUE
662,1014,FedEx,24f662c5-19a8-4a96-a,2025-07-26,2025-07-31,San Antonio,"237 Market St, Los Angeles, CA 47982",30.29,1.45,delivered,TRUE
663,1015,UPS,069e358b-3986-4514-8,2025-09-22,2025-09-25,Houston,"899 Oak Ave, Chicago, IL 33444",33.05,2.08,delivered,TRUE
664,1017,FedEx,f86b75e4-6aa9-4b39-9,2025-07-20,,Philadelphia,"418 Pine Rd, Phoenix, AZ 67422",48.4,3.65,in-transit,TRUE
665,1020,DHL,a7055ebf-b148-4ae8-a,2025-05-24,2025-05-27,San Antonio,"451 Market St, Chicago, IL 83005",47.55,0.41,delivered,TRUE
666,1025,FedEx,65d69a26-d78e-4b18-9,2025-08-15,2025-08-20,San Jose,"440 Market St, Houston, TX 98777",48.75,2.71,delivered,TRUE
667,1026,USPS,cdca15ce-0fc2-454e-8,2025-06-28,,San Diego,"293 Oak Ave, New York, NY 27392",23.68,1.23,in-transit,TRUE
668,1029,FedEx,12a651bb-67c4-4279-b,2025-07-23,,Los Angeles,"49 Random Rd, Los Angeles",41.87,1.79,in-transit,TRUE
669,1030,FedEx,fae44c3d-bb8b-46b2-b,2025-07-15,,Chicago,"945 Market St, Houston, TX 73499",31.2,9.62,in-transit,TRUE
670,1031,FedEx,580b00b8-5ab9-4cda-a,2025-06-01,2025-06-08,San Antonio,"572 Pine Rd, Los Angeles, CA 83284",11.14,1.7,delivered,TRUE
671,1032,FedEx,c872f281-30b9-4527-b,2025-06-28,2025-06-29,Phoenix,"849 Main St, San Antonio, TX 66010",47.1,4.21,delivered,TRUE
672,1033,UPS,9afb0be1-1eba-4ddd-b,2025-10-31,2025-11-04,Chicago,"749 Oak Ave, New York, NY 63736",18.27,3.33,delivered,TRUE
673,1036,USPS,2249251e-3c8b-4ef2-9,2025-09-24,2025-09-27,New York,"854 Oak Ave, San Antonio, TX 74843",19.48,8.38,delivered,TRUE
674,1037,DHL,0ca0287b-786a-4990-8,2025-05-23,2025-05-30,San Diego,"882 Pine Rd, New York, NY 57214",29.77,8.14,delivered,TRUE
675,1040,UPS,6e5be60a-6810-4617-a,2025-05-13,,Los Angeles,"349 Main St, Philadelphia, PA 64596",33.75,7.66,in-transit,TRUE
676,1041,USPS,7841e9b8-366e-4571-a,2025-07-21,2025-07-25,Dallas,"54 Market St, San Diego, CA 58929",13.38,9.08,delivered,TRUE
677,1042,USPS,afbfd4a5-4daa-4c7c-9,2025-09-23,,Houston,"392 Oak Ave, Dallas, TX 60615",20.99,2.83,in-transit,TRUE
678,1043,DHL,8c91e9b0-dbcf-45e6-b,2025-08-29,2025-08-31,Houston,"170 Broadway, San Diego, CA 38818",42.01,5.71,delivered,TRUE
679,1044,DHL,c43d6287-0e7e-4425-a,2025-06-09,2025-06-16,Philadelphia,"885 Broadway, Phoenix, AZ 65517",8.73,4.66,delivered,TRUE
680,1045,USPS,e2fd0117-7006-4a50-b,2025-09-23,2025-09-28,Los Angeles,"687 Pine Rd, San Antonio, TX 19038",18.2,3.52,delivered,TRUE
681,1046,DHL,7ecfcd63-f7f6-4687-8,2025-10-06,2025-10-11,San Diego,"24 Pine Rd, Phoenix, AZ 24585",33.75,1.78,delivered,TRUE
682,1047,FedEx,6cab8de9-1d89-4213-a,2025-09-05,,Chicago,"233 Broadway, New York, NY 69770",19.84,2.98,in-transit,TRUE
683,1048,DHL,44f8427a-ca20-47cb-8,2025-10-17,2025-10-19,New York,"140 Broadway, New York, NY 87640",27.9,9.79,delivered,TRUE
684,1050,DHL,a0688f6c-c1ef-42b6-a,2025-08-12,2025-08-13,San Diego,"860 Broadway, San Antonio, TX 68446",27.29,5.78,delivered,TRUE
685,1054,FedEx,e3aa02b5-8d22-446c-a,2025-08-05,,San Jose,"967 Market St, Dallas, TX 86692",35.05,9.52,in-transit,TRUE
686,1055,USPS,03b64f2c-593f-4a9b-8,2025-10-05,,Los Angeles,"123 Market St, Los Angeles, CA 88215",30.29,8.22,in-transit,TRUE
687,1057,UPS,9d21bad1-94ae-4538-a,2025-11-03,,San Antonio,"116 Market St, Chicago, IL 87430",12.8,9.64,in-transit,TRUE
688,1061,FedEx,00830442-8ab3-4c10-b,2025-06-21,2025-06-27,New York,"46 Random Rd, New York",18.01,3.75,delivered,TRUE
689,1062,DHL,17c460d0-3714-437b-b,2025-07-16,2025-07-19,Dallas,"788 Random Rd, Dallas",45.77,9.01,delivered,TRUE
690,1064,FedEx,17a90d4c-7391-420a-8,2025-07-30,,Philadelphia,"730 Oak Ave, Dallas, TX 75570",14.12,8.82,in-transit,FALSE
691,1065,DHL,a3fec890-6ca9-43b6-a,2025-05-21,,San Jose,"694 Market St, Philadelphia, PA 31632",23.38,4.46,in-transit,TRUE
692,1066,USPS,2a4e25a9-bc5e-499a-9,2025-09-06,2025-09-11,Philadelphia,"842 Broadway, New York, NY 85877",14.56,1.07,delivered,TRUE
693,1067,DHL,de454c3b-c2d4-4f0d-a,2025-07-26,,New York,"739 Random Rd, New York",20.95,8.51,in-transit,TRUE
694,1069,DHL,3050de0f-040a-4bb4-8,2025-09-04,2025-09-09,Phoenix,"854 Oak Ave, San Antonio, TX 74843",14.3,6.21,delivered,TRUE
695,1071,FedEx,13fc9ffc-f07c-4a2e-b,2025-07-19,,Phoenix,"402 Market St, San Jose, CA 34347",8.52,3.53,in-transit,TRUE
696,1072,FedEx,ceb232d9-f535-4c87-b,2025-09-06,,New York,"964 Random Rd, New York",35.61,9.98,in-transit,TRUE
697,1073,DHL,719030e8-093c-4db6-a,2025-09-21,2025-09-24,San Jose,"14 Oak Ave, San Antonio, TX 36972",6.87,9.22,delivered,TRUE
698,1074,DHL,6882590d-035e-4d90-9,2025-11-02,2025-11-09,Philadelphia,"904 Main St, Chicago, IL 36486",32.44,6.16,delivered,TRUE
699,1078,FedEx,188d9587-6f91-44d5-a,2025-10-09,2025-10-14,Phoenix,"284 Market St, New York, NY 98299",16.51,1.78,delivered,TRUE
700,1080,FedEx,d0fa22ce-2116-4eed-a,2025-05-10,2025-05-13,Philadelphia,"32 Pine Rd, Philadelphia, PA 82569",38.38,1.85,delivered,TRUE
701,1081,UPS,94cf3341-14df-4a88-b,2025-10-11,2025-10-16,San Antonio,"585 Market St, Philadelphia, PA 86389",24.09,6.5,delivered,TRUE
702,1083,UPS,1362d467-9044-4626-b,2025-09-05,2025-09-10,Dallas,"120 Random Rd, Dallas",35.7,0.67,delivered,TRUE
703,1084,UPS,3ad5db32-8b36-4c40-9,2025-08-21,,San Jose,"86 Oak Ave, Houston, TX 27840",19.26,8.02,in-transit,TRUE
704,1085,USPS,5befb7cc-e416-4f47-b,2025-07-04,2025-07-07,New York,"40 Pine Rd, Philadelphia, PA 69054",40.44,5.67,delivered,FALSE
705,1088,USPS,9c311806-74cc-4431-b,2025-05-27,2025-06-02,Houston,"137 Pine Rd, Phoenix, AZ 67272",26.56,2.87,delivered,TRUE
706,1089,FedEx,f7188155-e82e-47a5-a,2025-07-04,2025-07-10,San Antonio,"384 Pine Rd, Chicago, IL 35830",40.26,2.7,delivered,TRUE
707,1090,USPS,9b961cbe-d90d-4bf6-b,2025-05-17,2025-05-24,San Antonio,"986 Market St, New York, NY 19034",25.35,3.34,delivered,TRUE
708,1091,FedEx,3625755e-b763-4f92-8,2025-08-22,2025-08-28,San Jose,"221 Oak Ave, Chicago, IL 86156",17.84,2.28,delivered,TRUE
709,1094,FedEx,73e61c33-ecd8-4d43-a,2025-08-13,2025-08-14,Phoenix,"126 Main St, Dallas, TX 72422",16.41,5.46,delivered,TRUE
710,1096,USPS,9e26c91d-cb01-479d-8,2025-05-23,,Phoenix,"151 Random Rd, Phoenix",35.27,9.31,in-transit,TRUE
711,1098,USPS,28b72557-6eb4-49a7-b,2025-10-18,2025-10-24,San Antonio,"76 Main St, Chicago, IL 49085",38.82,2.02,delivered,TRUE
712,1099,FedEx,6bd07fcb-e76a-4763-b,2025-06-25,2025-06-29,Dallas,"886 Random Rd, Dallas",5.86,1.16,delivered,TRUE
